ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
node_os.cache:memlink, packet_latency, , Accumulator, 1787205980, 0, 1104161, 146725265, 8769, 65, 142
node_os.cache:memlink, send_bit_count, , Accumulator, 1787205980, 0, 2488320, 1269301248, 8768, 64, 576
node_os.cache:memlink, output_port_stalls, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache:memlink, idle_time, , Accumulator, 1787205980, 0, 1060860480, 402269004644601850, 882, 4255, 634006395
node_os.cache, default_stat, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetS_I, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetS_S, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetS_M, , Accumulator, 1787205980, 0, 1, 1, 1, 1, 1
node_os.cache, stateEvent_GetX_I, , Accumulator, 1787205980, 0, 3970, 3970, 3970, 1, 1
node_os.cache, stateEvent_GetX_S, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetX_M, , Accumulator, 1787205980, 0, 1, 1, 1, 1, 1
node_os.cache, stateEvent_GetSX_I, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetSX_S, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetSX_M, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetSResp_IS, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetXResp_IS, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetXResp_IM, , Accumulator, 1787205980, 0, 3970, 3970, 3970, 1, 1
node_os.cache, stateEvent_GetXResp_SM, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Inv_I, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Inv_S, , Accumulator, 1787205980, 0, 15, 15, 15, 1, 1
node_os.cache, stateEvent_Inv_IS, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Inv_IM, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Inv_SM, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Inv_SB, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Inv_IB, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInvX_I, , Accumulator, 1787205980, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInvX_M, , Accumulator, 1787205980, 0, 1341, 1341, 1341, 1, 1
