ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
node_os.cache:memlink, packet_latency, , Accumulator, 1976853800, 0, 1105146, 148422248, 8625, 65, 142
node_os.cache:memlink, send_bit_count, , Accumulator, 1976853800, 0, 2461248, 1257246720, 8625, 64, 576
node_os.cache:memlink, output_port_stalls, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache:memlink, idle_time, , Accumulator, 1976853800, 0, 1256931455, 403496203221092125, 929, 4180, 634795920
node_os.cache, default_stat, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetS_I, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetS_S, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetS_M, , Accumulator, 1976853800, 0, 1, 1, 1, 1, 1
node_os.cache, stateEvent_GetX_I, , Accumulator, 1976853800, 0, 3970, 3970, 3970, 1, 1
node_os.cache, stateEvent_GetX_S, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetX_M, , Accumulator, 1976853800, 0, 1, 1, 1, 1, 1
node_os.cache, stateEvent_GetSX_I, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetSX_S, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetSX_M, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetSResp_IS, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetXResp_IS, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetXResp_IM, , Accumulator, 1976853800, 0, 3970, 3970, 3970, 1, 1
node_os.cache, stateEvent_GetXResp_SM, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Inv_I, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Inv_S, , Accumulator, 1976853800, 0, 7, 7, 7, 1, 1
node_os.cache, stateEvent_Inv_IS, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Inv_IM, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Inv_SM, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Inv_SB, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Inv_IB, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInvX_I, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInvX_M, , Accumulator, 1976853800, 0, 1197, 1197, 1197, 1, 1
node_os.cache, stateEvent_FetchInvX_IS, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInvX_IM, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInvX_SB, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInvX_IB, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Fetch_I, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Fetch_S, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Fetch_IS, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Fetch_IM, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Fetch_SM, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Fetch_IB, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Fetch_SB, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_I, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_S, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_M, , Accumulator, 1976853800, 0, 55, 55, 55, 1, 1
node_os.cache, stateEvent_FetchInv_IS, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_IM, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_SM, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_SB, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_IB, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_I, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_S, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_M, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_IS, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_IM, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_SM, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_SB, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_IB, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLine_I, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLine_S, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLine_M, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineInv_I, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineInv_S, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineInv_M, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineResp_I, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineResp_IB, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineResp_SB, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_GetS, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_GetX, , Accumulator, 1976853800, 0, 3970, 3970, 3970, 1, 1
node_os.cache, eventSent_GetSX, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_Write, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_PutM, , Accumulator, 1976853800, 0, 2477, 2477, 2477, 1, 1
node_os.cache, eventSent_NACK, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_FlushLine, , Accumulator, 1976853800, 0, 0, 0, 0, 0, 0
