ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
dirctrl:cpulink, output_port_stalls, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl:cpulink, idle_time, , Accumulator, 2094933680, 0, 1220024680, 174851454876942400, 1980, 18680, 412409000
dirctrl, default_stat, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, replacement_request_latency, , Accumulator, 2094933680, 0, 6792, 13584, 3396, 2, 2
dirctrl, get_request_latency, , Accumulator, 2094933680, 0, 588518, 279582988, 5505, 2, 1299
dirctrl, directory_cache_hits, , Accumulator, 2094933680, 0, 8903, 8903, 8903, 1, 1
dirctrl, mshr_hits, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, GetX_recv, , Accumulator, 2094933680, 0, 4137, 4137, 4137, 1, 1
dirctrl, GetS_recv, , Accumulator, 2094933680, 0, 1368, 1368, 1368, 1, 1
dirctrl, GetSX_recv, , Accumulator, 2094933680, 0, 2, 2, 2, 1, 1
dirctrl, Write_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, PutM_recv, , Accumulator, 2094933680, 0, 2569, 2569, 2569, 1, 1
dirctrl, PutX_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, PutE_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, PutS_recv, , Accumulator, 2094933680, 0, 827, 827, 827, 1, 1
dirctrl, NACK_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, FetchResp_recv, , Accumulator, 2094933680, 0, 62, 62, 62, 1, 1
dirctrl, FetchXResp_recv, , Accumulator, 2094933680, 0, 1128, 1128, 1128, 1, 1
dirctrl, GetSResp_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, GetXResp_recv, , Accumulator, 2094933680, 0, 4311, 4311, 4311, 1, 1
dirctrl, WriteResp_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, ForceInv_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, FetchInv_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, AckInv_recv, , Accumulator, 2094933680, 0, 3, 3, 3, 1, 1
dirctrl, FlushLine_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, FlushLineInv_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, FlushLineResp_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, GetS_uncache_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, Write_uncache_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, GetSX_uncache_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, GetSResp_uncache_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, WriteResp_uncache_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, CustomReq_uncache_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, CustomResp_uncache_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, CustomAck_uncache_recv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_GetS, , Accumulator, 2094933680, 0, 238, 238, 238, 1, 1
dirctrl, eventSent_GetX, , Accumulator, 2094933680, 0, 4071, 4071, 4071, 1, 1
dirctrl, eventSent_GetSX, , Accumulator, 2094933680, 0, 2, 2, 2, 1, 1
dirctrl, eventSent_Write, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_PutM, , Accumulator, 2094933680, 0, 3758, 3758, 3758, 1, 1
dirctrl, eventSent_Inv, , Accumulator, 2094933680, 0, 3, 3, 3, 1, 1
dirctrl, eventSent_FetchInv, , Accumulator, 2094933680, 0, 62, 62, 62, 1, 1
dirctrl, eventSent_FetchInvX, , Accumulator, 2094933680, 0, 1130, 1130, 1130, 1, 1
dirctrl, eventSent_ForceInv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_NACK, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_GetSResp, , Accumulator, 2094933680, 0, 1128, 1128, 1128, 1, 1
dirctrl, eventSent_GetXResp, , Accumulator, 2094933680, 0, 4377, 4377, 4377, 1, 1
dirctrl, eventSent_WriteResp, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_FetchResp, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_AckInv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_AckPut, , Accumulator, 2094933680, 0, 3396, 3396, 3396, 1, 1
dirctrl, eventSent_FlushLine, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_FlushLineInv, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_FlushLineResp, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_read_directory_entry, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_write_directory_entry, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
dirctrl, MSHR_occupancy, , Accumulator, 2094933680, 0, 577880, 903972, 2094776, 0, 6
memory, requests_received_GetS, , Accumulator, 2094933680, 0, 238, 238, 238, 1, 1
memory, requests_received_GetSX, , Accumulator, 2094933680, 0, 2, 2, 2, 1, 1
memory, requests_received_GetX, , Accumulator, 2094933680, 0, 4071, 4071, 4071, 1, 1
memory, requests_received_Write, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
memory, requests_received_PutM, , Accumulator, 2094933680, 0, 3758, 3758, 3758, 1, 1
memory, outstanding_requests, , Accumulator, 2094933680, 0, 24207, 24207, 4815939, 0, 1
memory, latency_GetS, , Accumulator, 2094933680, 0, 714, 2142, 238, 3, 3
memory, latency_GetSX, , Accumulator, 2094933680, 0, 6, 18, 2, 3, 3
memory, latency_GetX, , Accumulator, 2094933680, 0, 12213, 36639, 4071, 3, 3
memory, latency_Write, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
memory, latency_PutM, , Accumulator, 2094933680, 0, 11274, 33822, 3758, 3, 3
memory, cycles_with_issue, , Accumulator, 2094933680, 0, 8069, 8069, 8069, 1, 1
memory, cycles_attempted_issue_but_rejected, , Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
memory, total_cycles, , Accumulator, 2094933680, 0, 4815939, 23193268451721, 1, 4815939, 4815939
node0.cpu0:decoder0:branch_unit, branch_cache_hit, 1, Accumulator, 2094933680, 0, 207024, 207024, 207024, 1, 1
node0.cpu0:decoder0:branch_unit, branch_cache_miss, 1, Accumulator, 2094933680, 0, 6346, 6346, 6346, 1, 1
node0.cpu0:decoder0:branch_unit, branch_cache_castout, 1, Accumulator, 2094933680, 0, 1068, 1068, 1068, 1, 1
node0.cpu0:decoder0, uop_cache_hit, 1, Accumulator, 2094933680, 0, 30879243, 30879243, 30879243, 1, 1
node0.cpu0:decoder0, predecode_cache_hit, 1, Accumulator, 2094933680, 0, 12389, 12389, 12389, 1, 1
node0.cpu0:decoder0, predecode_cache_miss, 1, Accumulator, 2094933680, 0, 3817878, 3817878, 3817878, 1, 1
node0.cpu0:decoder0, uops_generated, 1, Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
node0.cpu0:decoder0, decode_faults, 1, Accumulator, 2094933680, 0, 0, 0, 0, 0, 0
node0.cpu0:decoder0, ins_bytes_loaded, 1, Accumulator, 2094933680, 0, 15271512, 61086048, 3817878, 4, 4
node0.cpu0:decoder0, uop_delayed_rob_full, 1, Accumulator, 2094933680, 0, 29595717, 29595717, 29595717, 1, 1
node0.cpu0:lsq, loads_issued, 1, Accumulator, 2094933680, 0, 102125, 102125, 102125, 1, 1
node0.cpu0:lsq, stores_issued, 1, Accumulator, 2094933680, 0, 16152, 16152, 16152, 1, 1
node0.cpu0:lsq, bytes_read, 1, Accumulator, 2094933680, 0, 453312, 2349546, 101428, 1, 8
node0.cpu0:lsq, bytes_stored, 1, Accumulator, 2094933680, 0, 84620, 523318, 15397, 1, 8
node0.cpu0:lsq, fences_issued, 1, Accumulator, 2094933680, 0, 109, 109, 109, 1, 1
node0.cpu0:lsq, loads_executed, 1, Accumulator, 2094933680, 0, 95170, 95170, 95170, 1, 1
node0.cpu0:lsq, stores_executed, 1, Accumulator, 2094933680, 0, 15373, 15373, 15373, 1, 1
node0.cpu0:lsq, fences_executed, 1, Accumulator, 2094933680, 0, 108, 108, 108, 1, 1
node0.cpu0:lsq, store_buffer_entries, 1, Accumulator, 2094933680, 0, 71193, 88729, 4815939, 0, 8
node0.cpu0:lsq, stores_in_flight, 1, Accumulator, 2094933680, 0, 2199629, 178845841, 4815939, 0, 259
node0.cpu0:lsq, loads_in_flight, 1, Accumulator, 2094933680, 0, 5878937, 13146269, 4815939, 0, 15
node0.cpu0:lsq, operations_pending, , Accumulator, 2094933680, 0, 223841, 496241, 4815939, 0, 12
node0.cpu0, instructions_retired, 1, Accumulator, 2094933680, 0, 382055, 573431, 4815939, 0, 4
node0.cpu0, instructions_decoded, 1, Accumulator, 2094933680, 0, 1284197, 7901415, 4815939, 0, 13
